,Unnamed: 0,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,Fence,YrSold,SaleType,SaleCondition,SalePrice,MixedExterior,TotalBath,HouseAge,YrSinceRemod,Remodeled,SeasonSold,TotalSF,NewHouse
813,813,814,20,RL,75.0,9750,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,6,Gable,MetalSd,BrkFace,243.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,834,1442,Gd,Y,SBrkr,1442,0,1442,4,1,TA,7,Typ,0,None,Attchd,1958.0,RFn,1,301,TA,Y,0,0,1,None,2007,COD,Normal,157900,1,1.5,49,49,True,Spring,2884,0
814,814,815,50,RL,45.0,8248,Grvl,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,5,7,Gable,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,686,686,Gd,Y,SBrkr,686,564,1250,3,1,Fa,7,Typ,0,None,Detchd,1955.0,Unf,1,280,TA,P,207,0,1,None,2006,WD,Normal,116000,1,2.0,88,56,False,Summer,1936,0
815,815,816,20,RL,48.0,12137,None,IR2,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,1Story,7,5,Gable,VinylSd,BrkFace,442.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,1649,1649,Ex,Y,SBrkr,1661,0,1661,3,1,Gd,6,Typ,0,None,Attchd,1998.0,RFn,2,598,TA,Y,0,34,0,None,2010,WD,Normal,224900,1,2.0,12,12,True,Spring,3310,0
816,816,817,20,RL,73.0,11425,None,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,5,6,Gable,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,522,1008,Gd,Y,SBrkr,1008,0,1008,2,1,TA,4,Typ,1,Gd,Attchd,1954.0,RFn,1,275,TA,Y,0,0,1,None,2006,WD,Normal,137000,1,1.0,52,52,True,Summer,2016,0
817,817,818,20,RL,73.0,13265,None,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,1Fam,1Story,8,5,Hip,CemntBd,BrkFace,148.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,350,1568,Ex,Y,SBrkr,1689,0,1689,3,1,Gd,7,Typ,2,Gd,Attchd,2002.0,RFn,3,857,TA,Y,150,59,0,None,2008,WD,Normal,271000,0,3.0,6,6,True,Summer,3257,0
818,818,819,80,RL,80.0,8816,None,Reg,Lvl,Inside,Gtl,ClearCr,Norm,1Fam,SLvl,6,7,Gable,HdBoard,BrkFace,80.0,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,506,1010,Gd,Y,SBrkr,1052,0,1052,3,1,TA,6,Typ,0,None,Attchd,1971.0,Unf,2,440,TA,Y,0,0,0,MnPrv,2010,WD,Normal,155000,1,2.0,39,39,True,Summer,2062,0
819,819,820,120,RL,44.0,6371,None,IR1,Lvl,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,7,5,Gable,VinylSd,Stone,128.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,625,1358,Ex,Y,SBrkr,1358,0,1358,2,1,Gd,6,Typ,1,Gd,Attchd,2010.0,RFn,2,484,TA,Y,192,35,0,None,2010,New,Partial,224000,1,3.0,1,0,False,Summer,2716,1
820,820,821,60,RL,72.0,7226,None,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,2Story,7,5,Gable,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,798,798,Ex,Y,SBrkr,798,842,1640,3,1,Gd,6,Typ,0,None,Attchd,2003.0,RFn,2,595,TA,Y,0,45,0,None,2008,WD,Normal,183000,1,2.5,5,5,True,Summer,2438,0
821,821,822,20,RM,60.0,6000,Pave,Reg,Bnk,Inside,Mod,OldTown,Norm,2fmCon,1Story,4,4,Gable,MetalSd,None,0.0,Fa,TA,CBlock,Fa,TA,No,Unf,Unf,936,936,TA,N,SBrkr,936,0,936,2,1,TA,4,Min2,0,None,Detchd,1974.0,Unf,2,576,TA,Y,0,32,1,None,2009,WD,Normal,93000,1,1.0,56,56,True,Winter,1872,0
822,822,823,60,RL,65.0,12394,None,IR1,Lvl,Corner,Gtl,Gilbert,Norm,1Fam,2Story,7,5,Gable,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,847,847,Ex,Y,SBrkr,847,886,1733,3,1,Gd,7,Typ,1,Gd,BuiltIn,2003.0,Fin,2,433,TA,Y,100,48,0,None,2007,WD,Other,225000,1,2.5,4,4,True,Fall,2580,0
823,823,824,50,RL,60.0,9900,None,Reg,Lvl,Inside,Gtl,SWISU,Norm,1Fam,1.5Fin,6,7,Gable,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,778,778,TA,Y,SBrkr,944,545,1489,3,1,TA,7,Typ,1,Gd,Detchd,1940.0,Unf,1,240,TA,Y,335,0,0,GdWo,2009,WD,Normal,139500,1,2.0,69,59,False,Summer,2267,0
824,824,825,20,FV,81.0,11216,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,8,5,Gable,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,Unf,1489,1489,Ex,Y,SBrkr,1489,0,1489,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,2,776,TA,Y,0,140,0,None,2006,New,Partial,232600,1,2.0,0,0,True,Summer,2978,1
825,825,826,20,RL,114.0,14803,None,Reg,Lvl,Inside,Gtl,NridgHt,PosN,1Fam,1Story,10,5,Hip,CemntBd,BrkFace,816.0,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,442,2078,Ex,Y,SBrkr,2084,0,2084,2,1,Ex,7,Typ,1,Gd,Attchd,2007.0,Fin,3,1220,TA,Y,188,45,0,None,2008,New,Partial,385000,0,3.0,1,0,False,Summer,4162,1
826,826,827,45,RM,50.0,6130,None,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Unf,5,6,Gable,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,0,784,Gd,Y,SBrkr,784,0,784,2,1,Gd,5,Typ,0,None,None,0.0,None,0,0,Other,Y,0,0,1,None,2008,WD,Normal,109500,1,2.0,84,58,False,Spring,1568,0
827,827,828,20,RL,65.0,8529,None,IR1,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,1Story,7,5,Gable,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1434,1454,Ex,Y,SBrkr,1434,0,1434,3,1,Gd,6,Typ,1,TA,Attchd,2001.0,RFn,2,527,TA,Y,290,39,0,None,2009,WD,Normal,189000,1,2.0,8,8,True,Spring,2888,0
828,828,829,60,RL,80.0,28698,None,IR2,Low,CulDSac,Sev,ClearCr,Norm,1Fam,2Story,5,5,Flat,Plywood,None,0.0,TA,TA,PConc,TA,Gd,Gd,LwQ,ALQ,0,1013,TA,Y,SBrkr,1160,966,2126,3,1,TA,7,Min2,0,None,Attchd,1967.0,Fin,2,538,TA,Y,486,0,0,None,2009,WD,Other,185000,1,3.0,42,42,True,Summer,3139,0
829,829,830,160,FV,24.0,2544,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Twnhs,2Story,7,5,Gable,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,600,600,Ex,Y,SBrkr,520,623,1223,2,1,Gd,4,Typ,0,None,Detchd,2005.0,RFn,2,480,TA,Y,0,166,0,None,2006,WD,Normal,147400,1,2.5,1,1,True,Summer,1743,1
830,830,831,20,RL,80.0,11900,None,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,6,5,Gable,HdBoard,BrkFace,387.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,352,1392,TA,Y,FuseA,1392,0,1392,3,1,TA,6,Typ,2,Gd,Attchd,1957.0,RFn,2,458,TA,Y,0,0,0,None,2008,WD,Normal,166000,1,2.5,51,51,True,Summer,2784,0
831,831,832,160,FV,30.0,3180,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,TwnhsE,2Story,7,5,Gable,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,600,600,Ex,Y,SBrkr,520,600,1200,2,1,Gd,4,Typ,0,None,Detchd,2005.0,RFn,2,480,TA,Y,0,166,0,None,2006,WD,Normal,151000,1,2.5,1,1,True,Summer,1720,1
832,832,833,60,RL,44.0,9548,None,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,2Story,7,6,Gable,VinylSd,BrkFace,223.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,458,941,Ex,Y,SBrkr,941,888,1829,3,1,Gd,7,Typ,1,TA,Attchd,2003.0,RFn,2,613,TA,Y,192,39,0,None,2010,WD,Normal,237000,1,3.5,7,7,True,Winter,2770,0
833,833,834,20,RL,100.0,10004,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,6,Gable,HdBoard,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,Rec,BLQ,975,1516,TA,Y,SBrkr,1516,0,1516,3,1,TA,6,Typ,0,None,Attchd,1964.0,RFn,2,472,TA,Y,0,0,0,None,2009,WD,Normal,167000,0,1.5,45,45,True,Winter,3032,0
834,834,835,20,RL,75.0,7875,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,6,Gable,VinylSd,BrkFace,136.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,572,1144,Gd,Y,SBrkr,1144,0,1144,3,1,TA,6,Typ,0,None,Attchd,1961.0,Unf,2,456,TA,Y,0,0,0,GdWo,2008,WD,Normal,139950,1,2.0,47,47,True,Fall,2288,0
835,835,836,20,RL,60.0,9600,None,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,4,7,Gable,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,625,1067,TA,Y,SBrkr,1067,0,1067,2,1,Gd,4,Min2,0,None,Attchd,1996.0,Unf,2,436,TA,Y,290,0,0,None,2010,WD,Normal,128000,0,2.0,60,15,False,Winter,2134,0
836,836,837,30,RM,90.0,8100,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,5,6,Gable,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,Unf,1221,1559,Gd,Y,SBrkr,1559,0,1559,2,1,TA,5,Min2,0,None,Detchd,1948.0,Unf,2,812,TA,Y,0,116,1,GdWo,2007,COD,Normal,153500,1,2.0,59,34,False,Summer,3118,0
837,837,838,160,RM,21.0,1680,None,Reg,Lvl,Inside,Gtl,BrDale,Norm,Twnhs,2Story,6,5,Gable,HdBoard,BrkFace,158.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,153,483,TA,Y,SBrkr,483,504,987,2,1,TA,5,Typ,0,None,Detchd,1973.0,Unf,1,264,TA,Y,0,0,0,None,2008,WD,Normal,100000,1,2.5,35,35,True,Fall,1470,0
838,838,839,20,RL,75.0,9525,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,5,6,Gable,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,1099,1099,Ex,Y,SBrkr,1099,0,1099,3,1,Gd,6,Typ,0,None,Attchd,1999.0,Unf,1,352,TA,Y,278,0,0,None,2008,WD,Normal,144000,1,1.5,13,2,False,Summer,2198,0
839,839,840,50,RL,70.0,11767,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,5,6,Gable,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,416,768,Ex,Y,SBrkr,768,432,1200,3,1,TA,6,Typ,0,None,Detchd,1946.0,Unf,1,240,TA,Y,0,0,0,None,2008,WD,Normal,130500,1,1.0,62,13,False,Spring,1968,0
840,840,841,70,RH,60.0,12155,None,IR1,Lvl,Inside,Gtl,SWISU,Norm,1Fam,2Story,6,8,Gable,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,516,672,TA,N,SBrkr,810,672,1482,4,1,Fa,7,Typ,0,None,Detchd,1934.0,Unf,1,400,TA,P,0,0,1,None,2008,WD,Normal,140000,1,2.0,83,58,False,Spring,2154,0
841,841,842,70,RM,60.0,10440,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,5,8,Gable,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,650,650,Gd,Y,SBrkr,958,581,1539,3,1,Gd,8,Typ,1,Po,Detchd,1983.0,Unf,2,686,Other,P,70,78,1,None,2008,WD,Normal,157500,1,2.0,104,6,False,Summer,2189,0
842,842,843,80,RL,82.0,9020,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SLvl,6,7,Gable,HdBoard,BrkFace,183.0,TA,TA,CBlock,TA,TA,Gd,Rec,ALQ,276,1127,TA,Y,SBrkr,1165,0,1165,3,1,TA,6,Typ,0,None,Attchd,1966.0,RFn,2,490,Other,Y,0,129,0,GdPrv,2008,WD,Normal,174900,1,2.5,42,42,True,Spring,2292,0
843,843,844,90,RL,80.0,8000,None,Reg,Lvl,Corner,Gtl,NAmes,Artery,Duplex,1Story,5,4,Gable,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1800,1800,Ex,N,SBrkr,1800,0,1800,6,0,TA,10,Typ,0,None,None,0.0,None,0,0,Other,Y,0,0,0,None,2007,WD,Normal,141000,1,2.0,46,46,True,Summer,3600,0
844,844,845,50,RM,100.0,12665,Grvl,IR1,Lvl,Inside,Gtl,OldTown,Artery,1Fam,1.5Fin,5,8,Gable,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,Unf,876,876,Gd,Y,SBrkr,876,540,1416,4,1,TA,7,Typ,1,Gd,Detchd,1949.0,Unf,3,720,TA,Y,418,0,1,None,2008,WD,Normal,153900,1,1.5,93,58,False,Summer,2292,0
845,845,846,85,RL,71.0,16647,None,IR1,Lvl,CulDSac,Gtl,Sawyer,RRAe,1Fam,SFoyer,5,5,Gable,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,Unf,0,1390,TA,Y,SBrkr,1701,0,1701,3,1,TA,6,Min2,2,TA,Basment,1975.0,Fin,2,611,TA,Y,0,0,0,None,2007,WD,Normal,171000,1,3.0,32,26,False,Winter,3091,0
846,846,847,60,RL,75.0,9317,None,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,7,5,Gable,HdBoard,BrkFace,137.0,Gd,TA,PConc,Gd,TA,No,ALQ,Unf,227,740,Ex,Y,SBrkr,1006,769,1775,3,1,Gd,7,Typ,1,TA,Attchd,1993.0,Unf,2,425,TA,Y,234,72,1,None,2009,WD,Normal,213000,1,3.5,16,16,True,Summer,2515,0
847,847,848,20,RL,36.0,15523,None,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,1Story,5,6,Gable,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,404,864,Ex,Y,SBrkr,864,0,864,3,1,TA,5,Typ,1,Fa,Attchd,1972.0,Unf,1,338,TA,Y,0,0,0,None,2009,WD,Normal,133500,0,2.0,37,37,True,Summer,1728,0
848,848,849,50,RL,75.0,45600,None,IR2,Bnk,Inside,Gtl,ClearCr,Norm,1Fam,1.5Fin,6,8,Gable,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,907,907,TA,Y,SBrkr,1307,1051,2358,5,1,TA,10,Typ,1,Gd,Detchd,1908.0,Unf,2,360,Other,Y,486,40,0,None,2008,WD,Normal,240000,1,3.0,100,11,False,Fall,3265,0
849,849,850,80,RL,80.0,9600,None,Reg,Lvl,FR2,Gtl,Veenker,Feedr,1Fam,SLvl,6,7,Hip,Plywood,BrkFace,360.0,Gd,Gd,CBlock,TA,TA,No,Unf,Unf,528,528,Ex,Y,SBrkr,1094,761,1855,3,1,TA,7,Typ,1,TA,Attchd,1976.0,RFn,2,512,TA,Y,113,100,0,None,2007,WD,Normal,187000,1,2.5,31,13,False,Summer,2383,0
850,850,851,120,RM,36.0,4435,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,TwnhsE,1Story,6,5,Gable,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,189,848,Ex,Y,SBrkr,848,0,848,1,1,Gd,3,Typ,0,None,Attchd,2003.0,Fin,2,420,TA,Y,140,0,0,None,2007,WD,Normal,131500,1,2.0,4,4,True,Fall,1696,0
851,851,852,120,RL,43.0,3196,None,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,TwnhsE,1Story,8,5,Gable,VinylSd,BrkFace,40.0,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,1273,1273,Ex,Y,SBrkr,1456,0,1456,2,1,Gd,7,Typ,1,TA,Attchd,2003.0,Fin,2,400,TA,Y,143,20,0,None,2006,WD,Normal,215000,1,2.0,3,3,True,Spring,2729,0
852,852,853,75,RL,53.0,7128,None,Reg,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,2.5Unf,7,5,Gable,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,Unf,554,918,Gd,Y,SBrkr,918,728,1646,4,1,TA,7,Typ,2,Gd,Detchd,1941.0,Unf,1,240,TA,Y,0,0,0,MnPrv,2007,WD,Normal,164000,1,2.0,66,57,False,Summer,2564,0
853,853,854,80,RL,73.0,12095,None,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,SLvl,6,6,Gable,MetalSd,BrkFace,115.0,TA,Gd,CBlock,TA,TA,Gd,Rec,Unf,563,1127,TA,Y,SBrkr,1445,0,1445,3,1,TA,7,Typ,1,Fa,Attchd,1964.0,RFn,2,645,TA,Y,180,0,0,MnPrv,2009,WD,Normal,158000,0,1.5,45,45,True,Summer,2572,0
854,854,855,20,RL,102.0,17920,None,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,5,4,Hip,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,Rec,372,1763,TA,Y,SBrkr,1779,0,1779,3,1,TA,6,Typ,1,Gd,Attchd,1955.0,Unf,2,454,TA,Y,0,418,0,None,2006,WD,Other,170000,0,2.5,51,32,False,Summer,3542,0
855,855,856,20,RL,71.0,6897,None,IR1,Lvl,Corner,Gtl,Sawyer,Norm,1Fam,1Story,5,8,Gable,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,381,1040,Ex,Y,SBrkr,1040,0,1040,3,1,TA,6,Typ,0,None,Detchd,1962.0,Unf,1,260,TA,Y,0,104,0,None,2010,WD,Normal,127000,1,2.5,48,0,False,Spring,2080,0
856,856,857,80,RL,70.0,10970,None,IR1,Low,Inside,Mod,CollgCr,Norm,1Fam,SLvl,6,6,Gable,Plywood,None,0.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,LwQ,0,940,TA,Y,SBrkr,1026,0,1026,3,1,TA,5,Typ,0,None,Detchd,1981.0,Unf,2,576,TA,Y,0,0,1,MnPrv,2008,WD,Normal,147000,0,2.0,30,30,True,Fall,1966,0
857,857,858,60,RL,65.0,8125,None,Reg,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,Gable,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,702,702,Gd,Y,SBrkr,702,779,1481,3,1,TA,6,Typ,1,TA,Attchd,1994.0,Fin,2,343,TA,Y,0,36,0,None,2009,WD,Normal,174000,1,2.5,15,14,False,Spring,2183,0
858,858,859,20,RL,80.0,10400,None,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,7,5,Gable,HdBoard,BrkFace,189.0,TA,TA,CBlock,Gd,TA,No,Unf,Unf,1090,1090,TA,Y,SBrkr,1370,0,1370,3,1,TA,6,Typ,1,TA,Attchd,1976.0,RFn,2,479,TA,Y,0,0,0,MnPrv,2009,WD,Other,152000,1,2.0,33,33,True,Summer,2460,0
859,859,860,60,RL,80.0,11029,None,IR1,Lvl,Corner,Gtl,NWAmes,PosA,1Fam,2Story,6,7,Gable,HdBoard,BrkFace,220.0,TA,TA,CBlock,TA,TA,Mn,BLQ,Unf,435,1054,TA,Y,SBrkr,1512,1142,2654,4,1,Gd,9,Typ,1,Gd,Attchd,1968.0,Unf,2,619,TA,Y,0,65,0,None,2006,WD,Normal,250000,1,3.5,38,22,False,Summer,3708,0
860,860,861,50,RL,55.0,7642,None,Reg,Lvl,Corner,Gtl,Crawfor,Norm,1Fam,1.5Fin,7,8,Gable,Wd Sdng,None,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,Unf,912,912,Gd,Y,SBrkr,912,514,1426,3,1,Gd,7,Typ,1,Gd,Detchd,1925.0,Unf,1,216,TA,Y,0,240,0,GdPrv,2007,WD,Normal,189950,1,1.5,89,9,False,Summer,2338,0
861,861,862,190,RL,75.0,11625,None,Reg,Lvl,Inside,Gtl,Sawyer,Norm,2fmCon,1Story,5,4,Hip,Plywood,None,0.0,TA,TA,PConc,TA,TA,Mn,BLQ,Unf,198,1039,Ex,Y,SBrkr,1039,0,1039,3,1,TA,6,Typ,0,None,Attchd,1965.0,Unf,2,504,TA,Y,0,0,0,None,2010,WD,Normal,131500,0,2.5,45,45,True,Spring,2078,0
862,862,863,20,RL,81.0,9672,None,Reg,Lvl,Corner,Gtl,SawyerW,Norm,1Fam,1Story,6,5,Hip,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,702,1040,TA,Y,SBrkr,1097,0,1097,3,1,TA,6,Typ,0,None,Attchd,1986.0,Unf,2,480,TA,Y,0,0,0,GdPrv,2010,WD,Normal,152000,0,2.0,26,25,False,Spring,2137,0
863,863,864,20,RL,70.0,7931,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,5,Hip,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,0,1148,TA,Y,SBrkr,1148,0,1148,3,1,TA,6,Typ,0,None,Attchd,1959.0,Unf,1,672,TA,Y,0,0,0,GdPrv,2009,WD,Normal,132500,0,2.0,50,50,True,Summer,2296,0
864,864,865,20,FV,72.0,8640,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,7,5,Gable,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,Unf,Unf,1372,1372,Ex,Y,SBrkr,1372,0,1372,3,1,Gd,6,Typ,0,None,Attchd,2008.0,Fin,2,529,TA,Y,0,140,0,None,2008,New,Partial,250580,1,2.0,1,0,False,Spring,2744,1
865,865,866,20,RL,73.0,8750,None,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,6,Gable,MetalSd,BrkFace,76.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,174,1002,TA,Y,SBrkr,1002,0,1002,3,1,TA,5,Typ,0,None,Detchd,1973.0,Unf,2,902,TA,Y,0,0,0,MnPrv,2009,WD,Normal,148500,1,2.0,39,39,True,Summer,2004,0
866,866,867,20,RL,67.0,10656,None,IR1,HLS,Inside,Gtl,Timber,Norm,1Fam,1Story,8,5,Gable,VinylSd,Stone,274.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1638,1638,Ex,Y,SBrkr,1646,0,1646,3,1,Gd,6,Typ,1,Gd,Attchd,2007.0,RFn,3,870,TA,Y,192,80,0,None,2007,New,Partial,248900,1,2.0,1,0,False,Fall,3284,1
867,867,868,20,RL,85.0,6970,None,Reg,Lvl,Corner,Gtl,Sawyer,Feedr,1Fam,1Story,4,5,Gable,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,108,1040,TA,Y,SBrkr,1120,0,1120,3,1,Fa,5,Typ,0,None,Attchd,1961.0,RFn,2,544,TA,Y,168,0,0,None,2007,WD,Normal,129000,1,2.5,46,46,True,Spring,2160,0
868,868,869,60,RL,65.0,14762,None,IR2,Lvl,Corner,Gtl,Gilbert,Feedr,1Fam,2Story,5,6,Gable,Plywood,None,0.0,TA,TA,Slab,None,None,None,None,None,0,0,Gd,Y,SBrkr,1547,720,2320,2,1,TA,7,Typ,1,TA,Attchd,1979.0,Unf,2,672,TA,P,120,144,0,None,2006,WD,Normal,169000,1,2.0,58,56,False,Spring,2267,0
869,869,870,60,RL,80.0,9938,None,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,7,5,Gable,MetalSd,BrkFace,246.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,300,1050,Ex,Y,SBrkr,1062,887,1949,3,1,Gd,8,Typ,1,TA,Attchd,1993.0,Fin,2,574,TA,Y,156,90,0,GdPrv,2010,WD,Normal,236000,1,3.5,17,16,False,Summer,2999,0
870,870,871,20,RL,60.0,6600,None,Reg,Lvl,Inside,Gtl,NAmes,PosN,1Fam,1Story,5,5,Hip,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,894,894,Gd,N,SBrkr,894,0,894,2,1,TA,5,Typ,0,None,Detchd,1962.0,Unf,1,308,TA,Y,0,0,0,None,2009,WD,Normal,109500,1,1.0,47,47,True,Summer,1788,0
871,871,872,60,RL,70.0,8750,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,6,5,Gable,VinylSd,BrkFace,116.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,299,804,Ex,Y,SBrkr,804,878,1682,3,1,Gd,7,Typ,0,None,Attchd,1998.0,RFn,2,523,TA,Y,0,77,0,None,2010,WD,Normal,200500,1,2.5,12,12,True,Summer,2486,0
872,872,873,20,RL,74.0,8892,None,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,5,7,Gable,WdShing,None,0.0,Gd,TA,Stone,TA,TA,Av,Unf,Unf,105,105,Gd,Y,SBrkr,910,0,910,3,1,Gd,5,Typ,0,None,Attchd,1953.0,Unf,2,414,TA,Y,196,0,1,GdWo,2008,WD,Normal,116000,0,1.0,55,12,False,Fall,1015,0
873,873,874,40,RL,60.0,12144,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,7,Gable,HdBoard,None,0.0,Gd,TA,CBlock,TA,TA,No,Rec,Unf,457,832,Gd,Y,SBrkr,1036,0,1268,3,1,TA,6,Typ,1,Gd,Attchd,1949.0,Unf,1,288,TA,Y,0,28,0,None,2009,WD,Normal,133000,1,1.0,60,59,False,Fall,1868,0
874,874,875,50,RM,52.0,5720,None,Reg,Lvl,Inside,Gtl,OldTown,Artery,1Fam,1.5Fin,5,6,Gable,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,676,676,Ex,Y,SBrkr,676,455,1131,3,1,TA,5,Typ,0,None,Detchd,1941.0,Unf,1,200,TA,Y,26,0,0,None,2009,WD,Other,66500,1,1.5,68,59,False,Summer,1807,0
